InvoiceNo,InvoiceDate,CustomerID,Country,ProductCategory,Quantity,UnitPrice
15191,03-Jan-2023,479.0,U.S.A,books,1.0,30.37
12061,01/04/2023,1032.0,FRANCE, APPAREL,3.0,19.08
5165,05/05/2024,838.0,australia ,SPORTS ,2.0,35.7
21755,12/04/2024,384.0,uk,sports,3.0,210.94
15391,08/28/2023,1003.0,australia ,Apparel,2.0,93.25
17495,2023-10-26,973.0,U.S.A,Books,4.0,25.79
16348,02/11/2024,192.0,australia ,home & kitchen,5.0,87.74
17213,2023-01-22,31.0,uk,Books,3.0,15.42
8318,06/05/2024,465.0, USA ,Sports,4.0,191.87
17119,22-Apr-2023,454.0,germany, APPAREL,3.0,37.06
12866,25-Sep-2023,979.0,india,books,5.0,18.55
20086,2023-03-09,376.0,india,Books,3.0,21.18
17127,14/08/2024,1104.0,Canada, Electronics,1.0,73.52
11852,2023-01-05,946.0,india,Beauty,4.0,20.26
6848,08/06/2023,1194.0,India,books,4.0,32.47
23191,12/12/2024,37.0,usa,apparel,1.0,46.92
6335,2024-01-10,295.0,canada,Books,1.0,26.47
13780,2024-05-26,233.0,france ,Beauty,3.0,72.77
24212,03/06/2023,223.0,UK, Electronics,2.0,401.63
21983,2023-10-26,409.0,India,Apparel,1.0,72.6
13946,12/09/2024,250.0,U.K.,beauty ,2.0,60.23
16257,2024-02-11,14.0,Canada,Home and Kitchen ,3.0,74.11
24053,2023-05-27,1065.0,France,books,3.0,24.07
11998,01/01/2023,946.0,INDIA ,ELECTRONICS,1.0,362.1
5707,18-Oct-2023,98.0,india,home & kitchen,1.0,135.48
8492,2023-06-03,977.0,India,apparel,1.0,39.0
9574,07/20/2024,332.0,India,Electronics,1.0,323.81
21059,2023-04-22,456.0,Australia,Beauty,3.0,40.48
22135,13/11/2024,587.0,, APPAREL,1.0,42.85
12707,05/03/2024,860.0,France,Home and Kitchen ,1.0,115.97
12055,2024-02-08,1022.0,U.S.A,SPORTS ,2.0,58.93
10581,2024-09-05,209.0,Germany,electronics,3.0,78.61
18461,2024-01-05,693.0,france ,home & kitchen,1.0,144.28
8152,12/03/2024,515.0,Canada,Beauty,4.0,24.91
11618,25-Jun-2023,,Australia, APPAREL,5.0,97.84
9785,10/04/2023,512.0,United Kingdom,Electronics,2.0,114.6
16992,09/02/2024,7.0,usa, APPAREL,5.0,78.25
9023,10-Jan-2023,675.0,australia ,Beauty,2.0,53.2
20131,03/07/2023,514.0,India,ELECTRONICS,1.0,568.71
14267,21-Jun-2023,439.0,france ,books,3.0,32.54
7608,05/19/2023,1101.0,canada,Home & Kitchen,3.0,197.59
22047,08/18/2023,179.0,australia ,home & kitchen,1.0,29.95
16631,30-Dec-2023,666.0,UK,beauty ,3.0,36.04
14119,2023-01-22,916.0,france , APPAREL,4.0,134.19
16503,05/20/2023,1178.0,Canada,beauty ,5.0,50.05
14183,04/27/2023,811.0,australia ,SPORTS ,2.0,71.33
7430,05/24/2024,309.0,UK,Electronics,7.0,692.38
5247,10-Mar-2023,183.0,uk,electronics,1.0,306.49
8816,2023-08-02,789.0,Australia,Home & Kitchen,7.0,163.57
19316,2023-05-03,433.0,Canada,Apparel,4.0,99.1
23297,11-Apr-2024,89.0,FRANCE,sports,4.0,227.29
14090,2024-03-26,156.0,Australia, Electronics,7.0,270.92
7263,21-Dec-2024,72.0, Germany,electronics,2.0,301.2
15439,2023-03-23,495.0,Canada,ELECTRONICS,1.0,495.08
5836,31-May-2024,1194.0,India,home & kitchen,1.0,166.64
18257,04/12/2024,995.0,germany,beauty ,3.0,45.13
13625,21-Apr-2023,769.0, USA ,beauty ,4.0,44.83
16396,2024-08-21,1096.0,Australia,beauty ,3.0,49.57
6174,18-Nov-2024,695.0,Australia,beauty ,4.0,55.55
20409,2023-07-16,187.0,Australia,Books,4.0,13.14
11438,06/16/2024,1150.0, Germany,beauty ,5.0,56.71
19453,09-Feb-2024,692.0,india,Books,4.0,45.15
17849,2023-11-04,962.0,United Kingdom,Beauty,3.0,58.52
19758,2023-07-23,1067.0,australia ,SPORTS ,2.0,230.29
21373,24/12/2023,105.0,UK,Books,2.0,27.81
10290,01/03/2024,235.0,germany,Beauty,2.0,46.71
24337,2023-11-07,1178.0,canada,Beauty,3.0,36.37
13099,01/02/2024,784.0,germany,SPORTS ,3.0,75.13
9952,05/06/2024,206.0,Australia,beauty ,1.0,8.26
5251,06/07/2024,1090.0,U.S.A,beauty ,1.0,43.87
18555,11-Jun-2023,1159.0,germany,Beauty,3.0,43.27
12953,11/17/2023,874.0,,Electronics,1.0,340.62
16930,30/03/2023,617.0,usa,books,2.0,28.4
12335,11/18/2023,379.0,canada,Books,3.0,34.17
7794,28/01/2024,805.0,germany,Beauty,6.0,90.27
18817,16-Mar-2024,819.0,INDIA ,books,1.0,37.56
18865,12/12/2023,559.0,France, Books,3.0,46.21
12796,17/12/2024,324.0,U.K.,apparel,1.0,73.42
18707,24/11/2023,434.0,Germany,beauty ,1.0,48.47
8408,07/01/2023,703.0, USA ,Beauty,1.0,61.81
24437,2023-10-02,493.0,uk,beauty ,1.0,-10.0
16292,01/07/2024,322.0, Germany, APPAREL,7.0,68.16
13626,11/02/2023,868.0, Germany,home & kitchen,3.0,50.47
22663,2023-07-18,450.0,india,Home and Kitchen ,3.0,152.73
12423,04/09/2023,370.0,australia ,Home & Kitchen,1.0,115.11
13964,02-Feb-2024,954.0,australia , Electronics,3.0,314.83
6998,19-Dec-2023,1134.0,india,Books,6.0,30.65
9201,2023-11-06,325.0,INDIA ,home & kitchen,1.0,139.29
24275,30-Aug-2023,980.0,india,Home and Kitchen ,1.0,159.73
22108,2023-08-16,1010.0,India,Beauty,2.0,60.4
16327,05/08/2023,448.0,germany,Home and Kitchen ,2.0,47.15
10630,09/16/2023,41.0,india,Electronics,4.0,477.01
9003,25/07/2023,959.0, USA ,Beauty,1.0,43.19
22838,10/13/2023,478.0,India,Beauty,4.0,14.7
9754,07/08/2024,968.0,Australia,books,3.0,45.3
24408,2023-05-14,983.0, Germany, Books,5.0,20.57
21578,03/01/2023,157.0,USA, Books,3.0,47.48
20192,01/04/2024,633.0, USA ,Sports,4.0,134.08
9197,13-Nov-2023,110.0,australia ,beauty ,4.0,49.2
14636,05/10/2023,280.0,FRANCE,Electronics,1.0,444.7
8682,23/07/2023,,canada,apparel,4.0,26.43
8020,04/03/2024,561.0,United Kingdom,books,1.0,35.31
9311,2024-12-18,1090.0,U.S.A,beauty ,4.0,21.47
12449,30-Nov-2024,494.0,australia , Books,3.0,24.01
18092,29/12/2024,704.0,Germany,books,1.0,19.06
18876,2024-10-18,878.0,australia , Books,4.0,14.92
19378,12/10/2024,641.0,Australia,home & kitchen,1.0,85.88
8986,10/24/2023,684.0,United Kingdom, Electronics,2.0,255.27
20566,13/02/2023,874.0,United States,electronics,3.0,98.5
14206,2023-12-21,572.0,canada,Apparel,3.0,23.1
19982,19/06/2024,,France,Home & Kitchen,4.0,106.79
7570,05/28/2023,147.0,USA,beauty ,1.0,33.82
9403,07/20/2023,644.0,France,SPORTS ,4.0,122.0
9278,24/08/2023,271.0,australia ,beauty ,7.0,52.05
8667,09/21/2024,598.0,germany,home & kitchen,5.0,174.07
13413,25/03/2023,666.0,UK,home & kitchen,3.0,110.84
6993,12/29/2023,276.0,Germany,apparel,2.0,12.0
7447,02/15/2023,565.0,USA,Books,3.0,27.34
11822,03/02/2024,304.0, Germany,SPORTS ,4.0,148.03
18619,2023-12-04,641.0,australia ,Sports,4.0,200.33
11521,11/02/2023,956.0,INDIA , Books,3.0,33.25
22350,22-Aug-2024,748.0,INDIA ,electronics,3.0,456.36
22927,01/06/2024,1102.0,australia ,books,4.0,26.92
13960,01-Aug-2023,1045.0,FRANCE,Apparel,7.0,22.03
8173,12/06/2023,539.0,Australia,books,3.0,12.31
6224,12/14/2023,245.0,,Home & Kitchen,2.0,188.16
21084,2024-04-05,538.0,UK,Books,3.0,38.96
17359,26-Oct-2023,954.0,Australia,ELECTRONICS,4.0,434.92
5545,2024-07-12,788.0,australia , APPAREL,1.0,19.16
6205,2023-04-14,407.0,India,apparel,4.0,96.22
20349,03/15/2024,895.0,India, APPAREL,4.0,38.64
13614,2023-08-05,168.0,Canada,apparel,1.0,77.33
14258,03/10/2023,,Australia,beauty ,1.0,11.66
12243,24/11/2024,227.0,United Kingdom,sports,1.0,113.23
7638,18-Mar-2024,,France,Beauty,1.0,54.18
13762,14/04/2023,1095.0,germany,SPORTS ,1.0,150.85
19569,05/14/2024,1161.0, Germany,Sports,2.0,162.63
6389,20/05/2023,203.0,france , Books,4.0,39.59
23486,03-Nov-2023,217.0,United States,beauty ,500.0,28.72
24113,15-Dec-2023,680.0,Australia,Apparel,5.0,19.16
5878,06/10/2023,48.0,U.S.A,beauty ,2.0,59.12
15722,29-Dec-2023,138.0,France,books,3.0,12.3
13389,20/11/2023,691.0,INDIA ,Beauty,3.0,16.26
5099,2024-10-15,565.0, USA ,books,4.0,42.05
16576,09-Nov-2024,424.0,France,Apparel,1.0,111.85
9380,10/31/2023,670.0,Canada,home & kitchen,1.0,50.23
16958,10/27/2023,623.0,France, Books,2.0,14.3
7804,11/01/2024,461.0,australia , Electronics,7.0,55.14
16190,07/25/2023,657.0,uk,apparel,4.0,39.26
8909,23/12/2024,860.0,FRANCE,sports,7.0,233.17
15764,2023-09-05,470.0,canada, Books,3.0,10.78
12689,07/03/2024,824.0,Australia,beauty ,2.0,49.44
19540,2023-02-14,1101.0,Canada, APPAREL,3.0,53.96
11497,13-Oct-2023,976.0,canada,books,7.0,35.38
24009,2023-11-29,26.0,India,ELECTRONICS,3.0,55.54
13448,2023-03-06,, USA ,SPORTS ,4.0,146.57
24986,07/02/2023,69.0,INDIA ,Home & Kitchen,3.0,62.98
13076,19/09/2023,591.0, Germany,books,3.0,6.94
18162,2023-11-12,1004.0,FRANCE,Books,1.0,9.28
11965,08-Jan-2024,221.0,Australia,SPORTS ,1.0,140.91
11480,11/29/2023,852.0,USA,home & kitchen,3.0,16.2
9712,14-Apr-2024,250.0,uk, APPAREL,5.0,41.45
22604,30/05/2023,419.0,India, APPAREL,4.0,40.93
18610,04/06/2023,846.0,INDIA ,Apparel,2.0,90.98
17477,2024-06-15,341.0,australia , APPAREL,1.0,67.55
5990,2023-12-18,570.0,india,beauty ,7.0,88.18
24363,2023-07-19,164.0,australia ,home & kitchen,4.0,100.61
7683,04-Aug-2024,1124.0, USA ,Beauty,4.0,44.77
22271,2023-05-27,987.0,United States,home & kitchen,7.0,28.97
7509,15/08/2023,710.0,canada,Sports,2.0,15.8
18912,2024-04-25,734.0,germany,Beauty,1.0,41.99
14703,07/02/2023,876.0,United States,books,1.0,7.9
9315,2023-09-11,245.0,Canada,beauty ,2.0,28.59
21096,09-Mar-2024,712.0,U.S.A,Beauty,5.0,40.48
22888,09/12/2024,648.0,germany,apparel,1.0,34.82
10357,26-Mar-2023,441.0,United Kingdom,home & kitchen,5.0,167.77
11640,10/03/2023,760.0,Germany,Home and Kitchen ,2.0,43.52
10973,18-Jul-2023,676.0,United Kingdom,apparel,1.0,12.65
14437,24/11/2023,170.0,United States, Books,2.0,-10.0
8735,29/05/2023,128.0,United States,Electronics,2.0,489.37
20117,02/03/2023,418.0,france ,Home and Kitchen ,1.0,21.0
16197,2023-01-09,406.0,U.S.A,Home & Kitchen,2.0,76.41
17314,28/07/2023,1159.0,germany,Beauty,3.0,70.83
12788,10/10/2023,748.0,INDIA ,Beauty,3.0,17.73
23905,20/07/2023,435.0,canada, APPAREL,7.0,61.49
18188,27-Nov-2023,708.0,germany,Home and Kitchen ,4.0,140.76
24134,01/08/2023,315.0,France,Books,4.0,40.28
15950,25/08/2023,104.0,India,beauty ,3.0,9.7
6877,2023-07-27,953.0,U.S.A,books,3.0,5.07
20290,2024-02-05,428.0,U.S.A, APPAREL,6.0,66.09
10263,10/11/2023,954.0,Australia,electronics,1.0,324.54
13447,23-Dec-2023,1184.0,FRANCE,Beauty,6.0,57.84
20122,2024-05-15,1182.0,Germany,Home and Kitchen ,4.0,206.88
17704,2024-10-29,399.0, Germany, Books,2.0,38.42
16164,2023-08-13,1043.0, USA , Books,5.0,34.8
10160,2024-04-21,170.0, USA ,Home & Kitchen,4.0,20.27
23577,2024-06-26,77.0, USA ,Sports,5.0,132.5
20778,06/11/2023,743.0,france ,Home & Kitchen,5.0,84.68
5760,25-Aug-2023,279.0,FRANCE,Apparel,1.0,32.4
10482,2023-05-30,1159.0, Germany,Beauty,6.0,67.42
5655,2023-09-07,646.0,australia ,Apparel,4.0,55.97
22999,2023-07-30,918.0, Germany,Home & Kitchen,2.0,97.17
10813,04/03/2024,572.0,Canada, APPAREL,4.0,82.35
10289,2024-02-08,1016.0,INDIA ,sports,4.0,178.25
7893,19-Sep-2023,456.0,Australia,beauty ,2.0,27.14
24103,08/11/2024,935.0,United Kingdom,books,3.0,20.13
10637,2024-06-07,883.0,germany, Electronics,5.0,260.31
14613,09/08/2023,510.0,canada,electronics,4.0,60.16
8045,2024-05-01,735.0,U.S.A,Books,1.0,43.52
23619,04-Dec-2023,26.0,India,Electronics,2.0,257.28
15784,08/24/2023,907.0,uk,beauty ,2.0,25.41
13521,16-Jan-2024,118.0,usa,electronics,4.0,378.32
21887,18-Aug-2023,650.0,U.S.A,books,4.0,6.49
13446,2024-09-07,1101.0,Canada,Apparel,5.0,80.14
21456,28/05/2023,426.0,FRANCE,sports,3.0,136.47
12319,04/04/2023,189.0,INDIA ,books,4.0,14.17
11160,2024-06-30,638.0,india,apparel,4.0,95.32
18516,04/07/2024,789.0,australia ,books,6.0,41.94
19775,06-May-2024,262.0,uk,SPORTS ,1.0,114.8
17570,01-Jun-2023,816.0,australia ,Apparel,5.0,117.5
11023,29-Jun-2024,1117.0,Australia,Home & Kitchen,5.0,161.26
10093,06/01/2024,286.0,Australia, APPAREL,4.0,46.83
18570,01-Feb-2023,642.0,Australia,electronics,1.0,203.53
16212,07/13/2023,154.0,Canada,SPORTS ,3.0,175.23
16222,2024-04-10,699.0,Canada, APPAREL,2.0,94.77
9471,2024-02-19,966.0,Canada,beauty ,1.0,50.5
24179,16-May-2023,539.0,Australia,Electronics,2.0,345.71
21259,10-May-2024,239.0,uk,Books,2.0,22.77
6132,2023-08-14,153.0,Australia,Beauty,1.0,59.52
16211,2023-03-18,3.0, Germany,Books,4.0,24.59
16138,2024-09-21,795.0,france ,books,5.0,39.21
8660,12/29/2024,,usa,books,4.0,16.97
8327,31-Aug-2023,432.0,germany,sports,3.0,184.84
14466,2024-05-31,1151.0,Canada,ELECTRONICS,2.0,490.31
23572,09/03/2024,1050.0, USA ,apparel,6.0,98.08
7664,2023-04-18,1128.0,india,sports,3.0,
24564,09-Mar-2023,754.0,Australia, Books,3.0,24.87
10379,05/26/2023,308.0,UK,Home and Kitchen ,2.0,127.8
15013,2024-02-09,187.0,Australia,Books,4.0,14.36
14555,07/12/2024,1132.0,FRANCE,Sports,2.0,124.87
19300,2023-02-02,928.0,USA,apparel,,87.91
10534,08/09/2024,921.0,Canada,Home and Kitchen ,2.0,137.05
16674,16/01/2023,261.0,Australia,electronics,3.0,329.39
5005,2023-04-25,985.0,France,Apparel,0.0,59.0
9153,2023-01-23,,U.S.A,Books,5.0,32.26
6928,01/10/2024,150.0,Germany,apparel,1.0,77.23
23822,07/09/2023,73.0,India,Home and Kitchen ,1.0,
18832,09-Jan-2023,607.0,FRANCE,SPORTS ,5.0,249.88
20903,2023-03-25,644.0,FRANCE,Sports,2.0,137.57
15380,06/05/2024,1180.0,usa,Beauty,4.0,93.16
7881,24-Feb-2023,904.0,canada,Beauty,1.0,43.68
10840,01/05/2024,1027.0, Germany,SPORTS ,1.0,202.4
8382,2023-01-04,322.0, Germany,Apparel,3.0,33.66
18563,06/10/2023,627.0,uk,Home & Kitchen,5.0,139.53
14495,2024-07-14,471.0,, Books,4.0,19.54
20009,07/02/2023,962.0,uk,beauty ,6.0,66.59
9958,2024-11-19,1146.0,australia ,Beauty,1.0,63.17
18029,2023-03-13,701.0,U.K.,sports,6.0,255.34
22262,13/04/2023,1024.0,FRANCE,beauty ,2.0,26.75
23169,2024-11-16,900.0,FRANCE,Home and Kitchen ,4.0,73.84
16306,2023-03-19,729.0,USA,Home and Kitchen ,3.0,45.77
10721,12/07/2024,879.0,usa,Home and Kitchen ,1.0,194.43
18897,27/12/2023,, Germany,home & kitchen,1.0,63.89
9621,01/21/2024,908.0, USA ,Home & Kitchen,5.0,181.41
5943,2023-09-30,1069.0,Australia, Electronics,4.0,172.94
24384,01/06/2023,602.0,france ,Home and Kitchen ,2.0,58.24
8236,2024-04-15,63.0,U.K.,books,1.0,10.96
8258,2023-09-05,299.0,Australia,home & kitchen,3.0,15.85
22795,30/05/2024,932.0,india,SPORTS ,5.0,184.23
24490,2023-05-30,11.0,canada,sports,1.0,87.97
13369,05/17/2024,49.0,germany,electronics,4.0,94.08
13628,08/01/2024,427.0,INDIA ,books,5.0,38.62
23439,31-Aug-2023,709.0,Germany, Electronics,2.0,224.05
5309,2023-09-22,755.0,Germany,beauty ,7.0,86.64
6566,2024-10-01,838.0,Australia,books,3.0,27.6
17157,2023-08-21,724.0,canada, Books,1.0,26.49
11728,2024-06-09,978.0,Canada, Books,4.0,16.37
7136,09/09/2023,489.0,U.K., Books,4.0,22.36
20078,28-Feb-2023,536.0,UK,books,2.0,22.44
15862,2023-08-27,1002.0,usa, Books,7.0,23.41
24176,13/12/2023,942.0,U.S.A,books,2.0,
19736,15-Sep-2023,730.0,germany, APPAREL,2.0,34.26
18170,03/25/2024,205.0, Germany,beauty ,4.0,69.54
19772,23-Aug-2023,824.0,australia ,beauty ,3.0,52.28
8875,09/21/2023,1123.0,INDIA ,Books,6.0,46.04
22873,04/10/2023,,FRANCE,Sports,6.0,70.05
12394,13-Apr-2024,262.0,uk,apparel,6.0,88.75
7277,06-Aug-2023,866.0,australia ,beauty ,3.0,55.82
12073,24/03/2023,831.0,australia ,electronics,1.0,
17818,17/08/2023,740.0,Germany,beauty ,4.0,28.57
20756,2023-03-29,,Australia,apparel,7.0,67.89
18525,14/10/2023,996.0, Germany,sports,5.0,94.2
22914,2024-02-02,708.0,germany,Home & Kitchen,3.0,150.47
21974,24/08/2023,957.0,France,ELECTRONICS,1.0,406.8
24260,2024-03-23,217.0,usa,sports,4.0,228.57
7624,09/18/2024,870.0,UK,ELECTRONICS,,145.39
10919,2024-07-23,649.0,Australia,beauty ,1.0,26.2
17765,20/06/2023,462.0,USA,Home and Kitchen ,1.0,112.02
13535,09-Mar-2023,398.0,canada, Electronics,1.0,277.52
24559,06/09/2023,151.0,germany,Books,4.0,28.38
5232,15-Jan-2024,468.0,United Kingdom, APPAREL,4.0,84.63
13372,10-Jun-2024,815.0,,books,2.0,34.12
18745,23/12/2024,552.0, Germany,electronics,3.0,533.19
5738,13/11/2024,89.0,FRANCE, APPAREL,3.0,32.56
7839,03/06/2023,491.0,India, APPAREL,4.0,81.24
19471,07/11/2024,450.0,india,sports,4.0,61.96
13217,01/21/2023,178.0,uk,home & kitchen,7.0,33.14
21485,2023-08-07,920.0,Australia, Electronics,3.0,82.38
20684,2023-04-12,684.0,U.K.,ELECTRONICS,4.0,370.3
19955,07/21/2024,701.0,United Kingdom,SPORTS ,4.0,293.87
13302,13/09/2023,768.0,canada,Books,1.0,25.49
10706,23/04/2023,571.0,UK,Electronics,1.0,321.09
19480,11/07/2023,1181.0, Germany,ELECTRONICS,1.0,257.48
14514,2023-04-03,174.0,United Kingdom, APPAREL,2.0,50.58
10936,02/06/2023,729.0,usa,Home and Kitchen ,4.0,129.24
15188,10/02/2024,119.0,UK,Home and Kitchen ,7.0,135.19
11496,26/04/2024,134.0,india, Books,2.0,29.04
5756,03/02/2024,386.0, Germany,home & kitchen,1.0,14.04
19050,16/04/2023,385.0,Canada,electronics,3.0,581.97
24802,11/13/2023,445.0,France,books,4.0,10.99
13120,19/06/2023,201.0,australia ,SPORTS ,4.0,76.49
20212,2023-08-17,299.0,australia ,Home and Kitchen ,4.0,50.34
13993,23-Oct-2023,1132.0,France,beauty ,3.0,19.32
22794,12/07/2024,,Canada,Home and Kitchen ,3.0,110.05
22361,17/12/2023,707.0,U.S.A,Books,1.0,29.55
18694,15/05/2023,866.0,Australia,beauty ,3.0,52.74
11201,2024-05-31,433.0,canada, Books,1.0,32.65
21287,2023-09-27,110.0,Australia,beauty ,3.0,30.68
5070,03/10/2024,675.0,australia ,sports,4.0,105.22
10368,29-Dec-2023,141.0,canada,books,4.0,
13085,29/11/2023,1139.0,Canada,beauty ,1.0,67.36
10683,2024-01-27,1190.0,Germany, Books,5.0,37.05
24588,03-Dec-2024,296.0,France,ELECTRONICS,3.0,545.14
7488,08/28/2023,472.0,UK,home & kitchen,3.0,202.53
18363,22/12/2024,903.0,INDIA ,sports,4.0,138.3
6681,2023-12-08,317.0,FRANCE,home & kitchen,7.0,113.89
12558,2023-02-25,285.0,UK,apparel,2.0,14.61
13570,2024-03-02,53.0, USA ,SPORTS ,3.0,18.04
14662,10-Dec-2024,96.0,canada,Sports,5.0,161.7
10962,30-Oct-2024,216.0,Germany,electronics,6.0,64.82
7604,05/25/2023,920.0,australia ,books,1.0,22.35
23694,2024-01-29,337.0,U.K.,Apparel,1.0,24.85
12869,01/24/2023,579.0,United Kingdom,Home and Kitchen ,4.0,146.82
22315,24/06/2024,640.0,Canada,home & kitchen,3.0,98.21
10414,12/05/2024,591.0, Germany,Home and Kitchen ,3.0,82.3
18734,2023-04-14,1095.0,germany,Home and Kitchen ,1.0,26.11
17698,05/21/2024,,Germany,Beauty,4.0,22.79
21652,10/04/2024,949.0,Canada,Apparel,7.0,52.78
17423,21/06/2024,221.0,australia ,Sports,1.0,74.28
20396,08/12/2023,782.0,canada,Sports,1.0,119.46
16284,2024-12-29,879.0,USA,Home & Kitchen,1.0,93.14
15919,22-Mar-2023,786.0,australia ,beauty ,3.0,35.18
13670,2023-02-24,125.0,canada,SPORTS ,3.0,199.09
24728,16-Feb-2024,17.0,France,Home & Kitchen,1.0,22.03
7284,2023-01-01,402.0,germany,SPORTS ,3.0,278.2
8733,20/11/2023,447.0,USA, Books,2.0,35.03
14046,11/28/2023,350.0,india,Electronics,2.0,323.8
21448,2024-02-02,1037.0,UK, APPAREL,2.0,59.7
20299,02/01/2024,1185.0,Germany,books,4.0,44.16
13944,20/03/2023,107.0,france , Electronics,3.0,534.04
24828,2024-03-30,1102.0,australia , APPAREL,5.0,81.88
19831,05/12/2023,1122.0, Germany,Home & Kitchen,,50.77
16431,2024-06-01,970.0, Germany,beauty ,3.0,47.01
23902,11/02/2023,750.0,france ,Home & Kitchen,7.0,75.06
11621,25/03/2024,971.0,INDIA ,books,3.0,18.24
24752,2024-04-20,503.0,Australia,Home & Kitchen,3.0,115.24
10128,2023-01-05,857.0,Germany, Electronics,4.0,292.6
14328,23-Jun-2023,825.0,canada,sports,3.0,104.29
21925,17/04/2023,549.0,india,Home & Kitchen,3.0,33.6
17757,11/13/2024,898.0,United States,books,4.0,12.18
6546,08/29/2024,673.0,India,apparel,1.0,65.84
5740,03/08/2024,791.0,INDIA ,beauty ,1.0,67.2
16573,07/01/2023,49.0, Germany,electronics,3.0,226.02
15876,10/20/2023,851.0,U.K., APPAREL,3.0,91.48
6675,2023-01-30,832.0,INDIA ,books,3.0,31.64
7568,07/11/2023,25.0,U.K., Books,6.0,43.21
18314,2023-07-31,529.0,france ,beauty ,4.0,73.61
11985,20/03/2023,530.0,canada,ELECTRONICS,3.0,571.76
11796,17/06/2023,1187.0, USA ,Home & Kitchen,3.0,68.77
16135,2023-01-17,1002.0,USA,books,3.0,22.77
8519,04/07/2024,579.0,uk,sports,2.0,98.61
18848,12/07/2024,1064.0,canada,home & kitchen,3.0,127.94
15547,2023-06-03,628.0,india,Beauty,1.0,42.18
9733,15-Mar-2024,1159.0, Germany,Apparel,1.0,103.06
17680,23-Feb-2023,964.0,australia ,ELECTRONICS,1.0,580.68
5774,07-Oct-2023,582.0,India,Books,3.0,23.42
5866,2024-02-02,14.0,canada,electronics,2.0,360.02
13522,03/14/2023,1190.0,Germany,books,2.0,39.02
10201,05/04/2023,373.0, Germany,sports,3.0,108.15
23211,09/19/2023,386.0,germany,Home & Kitchen,4.0,62.32
5642,11/25/2023,442.0,FRANCE,sports,7.0,-10.0
5019,24/02/2024,654.0,U.K.,apparel,1.0,40.31
24556,2024-03-18,48.0,United States,beauty ,3.0,79.1
16090,10/02/2023,151.0, Germany, Books,,18.01
8204,09/02/2024,995.0,Germany,beauty ,4.0,14.5
12289,27/04/2023,1037.0,uk,Apparel,1.0,79.88
17502,14-Feb-2023,833.0,usa,Beauty,4.0,23.3
10205,2023-03-22,916.0,FRANCE,Beauty,6.0,54.77
14058,03-Aug-2024,74.0,canada, Books,5.0,35.88
18709,17-Jul-2023,1132.0,france ,beauty ,3.0,77.07
16178,26-Jun-2024,17.0,FRANCE,Home & Kitchen,4.0,147.79
24975,06-Oct-2024,33.0,india,Books,1.0,36.58
21260,30-Nov-2024,629.0,Canada, Electronics,6.0,710.07
11924,2023-12-16,278.0,U.S.A,Apparel,1.0,38.37
8841,15-May-2023,1104.0,Canada,Beauty,1.0,47.39
22234,03-Dec-2023,739.0,UK,apparel,7.0,121.67
16999,2023-12-09,579.0,U.K.,sports,4.0,156.77
16198,2023-05-21,1140.0,france , Books,2.0,23.29
14155,2023-11-03,904.0,Canada,books,1.0,24.33
22608,03-Sep-2023,898.0, USA ,books,5.0,34.44
17922,25/06/2023,715.0,France,home & kitchen,4.0,55.34
11666,05/07/2024,1008.0,germany, Electronics,3.0,488.34
8241,09/23/2024,1068.0,uk,Home & Kitchen,4.0,197.83
24155,2023-07-04,478.0,India,books,7.0,20.43
8310,04/04/2023,190.0,india,electronics,5.0,566.59
15359,04-Nov-2023,776.0,australia ,Apparel,3.0,33.74
5364,07-Aug-2024,167.0,Australia, APPAREL,1.0,122.6
8724,24-Jun-2024,871.0,United States, Books,1.0,36.16
16018,08/20/2023,138.0,France,beauty ,1.0,15.55
19857,15/07/2023,860.0,france ,SPORTS ,1.0,270.24
12671,08/23/2023,33.0,India, Books,7.0,22.55
16790,11/06/2024,,Germany, Electronics,4.0,468.96
9727,30/06/2023,1103.0,uk, Books,5.0,33.76
13739,23-Jan-2024,774.0,australia ,Home and Kitchen ,1.0,115.16
7941,12/28/2023,647.0,USA,Beauty,4.0,63.48
5472,19/06/2023,413.0, USA ,apparel,2.0,105.82
6642,2023-12-16,308.0,uk,home & kitchen,3.0,144.6
24183,2023-11-07,106.0,India,apparel,5.0,92.41
23376,12/14/2023,742.0, Germany,Beauty,4.0,79.25
23635,08/26/2023,235.0, Germany,home & kitchen,1.0,
19407,03/21/2023,1002.0, USA , Electronics,3.0,271.41
6173,01/14/2023,1001.0,Germany,Books,4.0,17.95
21026,18-Dec-2023,937.0,India,home & kitchen,1.0,70.12
18466,20-Dec-2024,640.0,canada,home & kitchen,2.0,37.78
11086,2024-08-11,96.0,canada,beauty ,3.0,69.32
14603,2024-04-29,172.0,canada,Home and Kitchen ,5.0,142.77
23969,01/22/2023,1059.0,United Kingdom,ELECTRONICS,5.0,225.59
21618,24/07/2024,1013.0, Germany,Books,5.0,29.24
8365,08/04/2024,1184.0,france ,Beauty,6.0,55.9
23286,06-Mar-2023,1065.0,France,Apparel,1.0,81.97
20239,04-Jul-2023,1137.0,uk, Books,2.0,28.65
17666,14/08/2023,1187.0,usa,Home and Kitchen ,3.0,85.86
6411,21/08/2023,260.0,usa,apparel,5.0,34.22
17480,09/06/2023,309.0,UK,Apparel,3.0,35.76
21340,11/10/2023,687.0,U.S.A,Beauty,5.0,60.39
11667,2023-05-20,601.0,india,Sports,1.0,46.04
